,Date,ALLY,AXP,BAC,BCS,BK,BMO,C,CFG,COF,DB,DFS,FITB,GS,HBAN,HSBC,JPM,KEY,MS,MTB,MUFG,NTRS,Open,PNC,RF,SAN,SCHW,STT,TD,TFC,UBS,cor,cor_lw,eig,banks_index,spread,index,spread_ch
3044,2012-02-13,,0.005018462219959385,0.022304526604774777,0.008097211723631759,-0.002801169792458147,0.004827059362872088,-0.0015186366305232069,,0.004349593829506393,0.009290550542830456,0.017743045799320623,0.011235598172083971,0.003592822225252812,-0.001691574581610733,0.013882243974105979,0.01834627628309038,0.018891601104509714,-0.006104007254199462,0.010777128447141848,0.014344199422675397,0.00045883073005170694,-0.0022311127800529462,0.007038637274334514,0.014108981763968353,0.0011707125594278,0.011494259163445042,-0.01057468745495349,0.0020377038252474833,0.010910528557276145,0.020143957201259832,0.5043358320002237,0.4986286851162084,0.5523791306050242,-0.0013339567341408287,2.14,-0.0009371933361476126,-0.022831050228310446
3053,2012-02-27,,0.015938429128920406,0.02030454044565655,-0.01021705060404099,0.016150764077823343,0.0018907335304676476,0.017928962965854778,,0.009129981600333625,-0.0023500067094440746,-0.01159342926918927,-0.001470930202245091,0.0031066315935390776,-0.005075667738981049,-0.036184187068110996,0.02037654475350492,0.008684966259908,0.01406150473693435,0.006848160686663274,-0.005802748426621873,0.012996073792380658,0.010859881989564224,0.0006733332127473179,0.0051729059763063745,-0.004744744103088672,-0.0029587216022090024,0.022945904880739,0.010345589818788525,0.009497706317288968,-0.006992978960747465,0.43166975420438275,0.4110615197969726,0.4832266009910793,-0.006455857360888384,2.08,0.016484663091914653,-0.028037383177570097
3058,2012-03-05,,-0.0003772075802727093,-0.019680462875929616,-0.003712882583315147,-0.006277773427276423,-0.003075822688527907,-0.01231646484889426,,-0.010222584695277925,-0.011031094541152364,-0.0013100910180333658,-0.022042333058279184,-0.011086968171297729,-0.027210921789782017,-0.013537695948658834,-0.005660738348285954,-0.02130313935701611,-0.030736856749375985,-0.005831889665793288,-0.005928801049494115,-0.013354177574847359,0.007205196983723794,-0.014259703551550929,-0.005033691531666773,-0.021428779413925625,0.0007239856103138376,-0.005240852290442688,-0.003023421684526295,-0.011940996446927254,-0.0021645993884874537,0.421387634502192,0.42950341741730563,0.47965967897305806,0.018821423537630277,2.0,0.003215656904081543,-0.03846153846153855
3063,2012-03-12,,-0.008082490886081817,-0.007453343512421218,-0.019802138907538236,0.008920571757527362,-0.0063312393948772305,0.002631385546639553,,-0.016860943415338836,0.01753647163690686,0.005553915979807256,-0.013081655556495764,-0.0025577810912601473,-0.008532192940321037,-0.002973166335955124,-0.011942773819825225,-0.017456476596064197,-0.009253905317362143,-0.0024583214893708627,-0.013592266090314054,0.007678150362485203,-0.005292209185051133,0.001683647174612446,-0.029310072513109242,-0.0161490678840972,-0.0021229688261478197,-0.009976307516539551,0.0016906263488789541,-0.005092190522351547,0.006681716379874247,0.4608807371719328,0.48648118560303966,0.521159055087605,0.0026390791436823324,2.0,0.0008689195352344914,0.0
3068,2012-03-19,,0.012732017339101231,-0.02755082130006703,-0.006188045443720869,0.015327255409479879,0.003859415182398296,0.01308277580190298,,0.011009065383017047,0.019788272630924864,0.013416760104803638,0.011863012885220625,0.011144462782546105,0.009330687138583205,-0.0006540590254396905,0.009647940698667146,0.01405147222428238,0.027137917350141594,0.0109689618944242,0.01915716197108419,0.007404267338698478,-0.0038329358055013696,0.0034690283932630184,-0.009360282091388061,0.02280919947638882,-0.0006528090548378884,0.004370671922691027,0.0036776329811494257,0.010302246510134117,0.004847709362698405,0.5592824068659591,0.600063851167645,0.5913383190999283,0.09146738659768583,1.9,0.024358404656336097,-0.050000000000000044
3073,2012-03-26,,0.024629053332354767,0.008122385817627142,0.02654866339873907,0.026722457018089063,0.013151618478339122,0.008079327238263101,,0.025296197472766346,0.024150913450675437,0.0,0.011315141623060132,0.014978691220801199,0.01746056233681892,0.011486711300260133,0.022365141969260316,0.011961594470567993,0.04131852495353017,0.008851602319092766,0.005870789077760508,0.013542208226177577,-0.010607924375923172,0.00994342396747494,0.027993497028531378,0.0012481754045059468,0.01398125271704842,0.014463691002237322,0.015566199186342944,0.013875324815416201,0.016853752714640402,0.5979505465630177,0.6414783535614391,0.6305198339270014,-0.004421169883976006,1.91,-0.005027922810483365,0.0052631578947368585
3078,2012-04-02,,0.0025924351522990108,0.011494491026718734,0.00594051382833638,0.014918914533901262,0.009928950353550015,0.008755165660205844,,0.01112334449512109,0.0038161147325581624,0.010797638224876449,0.027758366414611713,0.004261476061040437,0.017054502514940895,0.0067579779728035305,0.003262411730274861,-0.0023528477991573427,0.008655903786277674,0.0013812061432827427,0.0361445437046628,0.00800826223516804,0.0032109904922712484,0.003566573708051246,-0.0015177096101907095,0.009126205852115987,0.012526154777843246,0.00835141879800294,0.012751202946805762,-0.0015929700509649258,0.0035662718880578037,0.5681132005758566,0.6069095651825149,0.5968984658674513,0.0026240866171891586,1.92,0.008131060167538617,0.005235602094240788
3082,2012-04-09,,-0.01617923509535457,-0.03250221965196465,-0.01151104151698712,-0.020150849694630657,-0.0071234949118123,-0.023569547939637947,,-0.025337263761966655,-0.01661570551049718,-0.012998424576721401,-0.02120417393880758,-0.008304989730637424,-0.01246106205917441,-0.007299081929065032,-0.010148744627256123,-0.014510141685113664,-0.022294865615508308,-0.018301395741924575,-0.02057611149904548,-0.018683652133046902,0.01146603954835046,-0.014009271773630094,-0.03265971195949213,-0.005681964321616384,-0.011929813237442688,-0.016607064582200848,-0.0029828118045751584,-0.02140603410160591,-0.016018313151473618,0.6014751433558174,0.6404921977434247,0.6320759391689125,-0.027984687756994808,1.99,-0.007824106839671385,0.03645833333333326
3087,2012-04-16,,0.009601593227482885,0.012672528906007896,-0.0029415134963882705,0.00778880692106565,0.007959796051301149,0.017659497180058548,,-0.003553673184497952,0.0020317139731429457,-0.011249187518620918,0.006419202431824145,0.022938926113915015,0.017685010488781794,0.0030255391381506236,0.002777026864024812,0.008782951508393033,0.012731571707214506,0.014094553910909191,-0.014432927051680422,0.010065399707449574,0.017330310118273684,0.01403404257219476,0.0163670837014096,0.004687484365649253,-0.008652259822322317,0.011345086187967812,0.0068224647600600985,0.011151168783264165,0.0,0.6411069476407601,0.6797126799810536,0.6882165253492187,-0.013463084664790181,2.02,-0.019449663737747813,0.015075376884422065
3092,2012-04-23,,-0.0022631944378018742,-0.021531037169831735,-0.024890050927282692,-0.007002161742722168,-0.0028402604040935753,-0.018884629644216222,,0.004271223338902619,-0.03681660705254597,-0.004858423917421528,-0.010035803456098336,-0.006136795616341173,-0.0183202825049692,-0.012530966255041909,0.0030428542573865958,0.0012705054455686149,-0.028604144651027896,-0.018308710061469613,-0.018595072262501566,-0.011010107829655946,0.02353188374309023,-0.006117850494735566,0.003295232670566861,-0.004784745141605762,-0.014265779102000775,-0.01218995629948394,-0.012412613413898321,0.0019001306292849574,-0.011200146576665904,0.6412096664404625,0.6828482979481931,0.6842545091643366,-0.015536461513165345,2.03,0.0060280161193708715,0.004950495049504955
3097,2012-04-30,,0.0006648940185050023,-0.016969585971770895,-0.019958461954133866,-0.007969960050812963,-0.0035248306924556827,-0.013731810717329096,,-0.010345825270375641,-0.024724510347831963,-0.005573085899450048,-0.011118524527788276,0.006467665934557054,-0.005943866521248453,-0.008995348245282808,-0.0083067720831419,-0.008631245840063695,0.019469003284554587,-0.012703765385416066,-0.006262992319437499,-0.00042049114021336376,0.002660062538555774,-0.006144422849283848,-0.020348967723793798,-0.021638469957200424,-0.0020961875516128936,-0.002159282787399519,-0.0015365918423786429,-0.01808154784623084,-0.025984368756028497,0.6515497743121672,0.6799924972743219,0.6811208124859274,0.039454090699492905,2.03,0.01793938466568168,0.0
3102,2012-05-07,,0.0,0.02842390578871301,0.016368736576150678,0.001300510100187946,0.004023993742658716,0.0022148978101943495,,0.0023843329892911935,0.015935243792439602,-0.0005965587480537549,0.028592332582206836,0.009634114305279606,0.016949849350236468,0.004233497504945616,0.0007186795910465449,0.01278749130216772,0.009374800081606516,0.011688359610534382,0.004376363276862305,0.0025744478266562787,0.018793019892503482,0.012105471813487645,0.001492387770892778,0.03565635744497797,-0.0007391746990919046,0.0017704840398637955,0.008342533835425936,0.009502723378118194,-0.002413623799006337,0.6201735186855138,0.6494269472887578,0.6463233059694389,-0.03590479974835836,2.01,-0.024564207960919737,-0.009852216748768461
3107,2012-05-14,,-0.02045594487857394,-0.02649010286826159,-0.05197829625810213,-0.031235719155085384,-0.009746828482187775,-0.04122712935563244,,-0.0378883332958877,-0.03685958200918349,-0.01524028188312554,-0.02203255470882759,-0.023108015809293336,-0.024464614074719226,-0.011075552890037033,-0.03165583067916711,-0.027883484264397573,-0.04347827567965468,-0.011320991325225016,-0.009111608899671664,-0.020611117767815657,0.004337470403211308,-0.0186317783057105,-0.030029773767981105,-0.033707827489442344,-0.015255847851475268,-0.02593522117051239,-0.008337948774135517,-0.01921203788096537,-0.03448266049341431,0.6011238713344476,0.6376818253731082,0.6410526913231903,-0.02298365168072758,2.08,-0.012317437203963055,0.034825870646766344
3112,2012-05-21,,0.016786829651548762,-0.027065880830667965,0.03763440038484278,0.006423159442449977,0.01019217564802033,0.009227530308885123,,0.015265592772901293,0.03303722269250242,0.03140813990530589,0.0022470163184886704,0.010681682826369387,0.011363338450030236,0.01610482954613679,-0.02926259205796966,0.005397896035795435,-0.011984993867603766,0.010283667112663153,0.014285814843214784,0.0032427979908249416,0.008049643003816165,0.015163923929251588,0.011419211375252702,-0.0034722107233562394,0.02676395033320289,0.013138260535086932,0.015388846667286904,0.011118533637451522,0.023978816306925888,0.6101852998610895,0.6252488996039757,0.6362983165686632,-0.06055322998337109,2.24,-0.041570252164986554,0.0769230769230771
3121,2012-06-04,,0.001496855201571723,-0.01709422670694305,0.007469336168876239,-0.007124665514972484,-0.011726460878487055,-0.022449458736481076,,0.005784921781428309,0.025740900846362713,0.002603809981162719,-0.034344824292901976,-0.01770321037110656,-0.04418975044413964,0.009562958811252464,-0.02912640751591611,-0.03501390460590326,-0.02906526646302865,-0.015527237563066731,0.014388475223450214,-0.003115913076464305,0.037385259414296934,-0.021181192087685097,-0.05612223209254841,0.05628533682719428,-0.022314215001718152,-0.009026838683904859,-0.004197593803552002,-0.025044548668864963,-0.010676043889730535,0.6208862758101008,0.6000031244253945,0.6231920941876695,-0.026895428209707695,2.33,-0.013459549187818332,0.0401785714285714
3126,2012-06-11,,-0.013605677788710246,-0.03703682689602317,-0.020955582571996256,-0.015121925467448949,-0.009685126737491001,-0.04645303736986839,,-0.01540214711528698,-0.029174580109248893,-0.01279679427579894,-0.01701453662160357,-0.01840482148095568,-0.025681957901984798,-0.007258653492041467,-0.025534395266754606,-0.030219871670323584,-0.024799317663806386,-0.021644329990688216,-0.01379309059654088,-0.010399872116182318,-0.027083815031990754,-0.019881591519607444,-0.024390225097159046,-0.031096605348202244,-0.013008279050129912,0.014943344493469235,-0.010134139548696908,-0.018269078593035726,-0.03074296640573182,0.6026957763906832,0.5936028922435346,0.6039008711124463,0.048129625899730355,2.25,0.0371042018565757,-0.03433476394849788
3131,2012-06-18,,-0.007640374254954341,-0.017721747771254015,-0.03149595217968448,-0.0071119996783862716,-0.008150519867346717,-0.02684594510435845,,0.00557528419974207,-0.03259394126318482,-0.0048503267196916555,-0.017450225203539116,-0.02122127240848426,-0.0031744022616625456,-0.003482198223188515,-0.011704569490550432,-0.004037701733862864,-0.033566452368327226,-0.0034553586378288648,0.008888880411783928,-0.00811701509838425,-0.01065520775787121,-0.01609919479910693,0.027907020148248973,-0.051696329964778576,-0.007103620763167728,-0.005473290519775631,-0.00776226300359284,0.007712837034428155,-0.020016690952974203,0.6239405330689214,0.6205983380191652,0.6308647972325627,0.013412142079473943,2.24,0.012596983986995491,-0.004444444444444362
3136,2012-06-25,,-0.01303027743949936,-0.042821018512008924,-0.04282332109383624,-0.021226380043649296,-0.011693053753838223,-0.04430145483423076,,-0.013980733806034262,-0.048638104666579585,-0.0002975169915663267,-0.04144680706370141,-0.025739449666662417,-0.020700725751922167,-0.013214863738306937,-0.01861659275028793,-0.02099761187235205,-0.04667587077205537,-0.01815683280961411,-0.02401749680061005,-0.010923749132088711,0.00022356137360812767,-0.009974822130985994,-0.04047978079400527,-0.055292228026413426,-0.024252194718086706,-0.03211171427376125,-0.0153407427797152,-0.02599502150108013,-0.04435129994804832,0.6529441385888981,0.6485179221273462,0.6690533411456072,0.0033646860704512616,2.18,-0.005601837938257415,-0.0267857142857143
3141,2012-07-02,,0.01443065390460907,-0.01589233764088127,0.0456311815558017,0.010478075849557511,0.0018095900378731766,0.0018242729912225641,,0.0016467221884068906,0.019629526251470075,0.011891236770497082,0.00746253750954895,0.013248573029287725,0.012499433517953795,0.017675060690837352,0.015393299145668449,-0.0025840198999169672,0.023988691904125226,0.010536350312513765,0.0,0.007170623712144941,-0.022651576402720863,0.006218240650248008,0.014815354369602352,0.012195289969332945,0.0,0.0017920019975354862,0.008268152076627677,0.008428161283930757,0.011955635994206792,0.6608609402680881,0.6342704657869963,0.6571175239994741,0.029510389186966357,2.13,0.020548304096904113,-0.022935779816513846
3145,2012-07-09,,-0.003752342318980917,-0.013054978897817038,-0.0038943858164345313,-0.009637162552074807,-0.000535594395787542,-0.009484134601478345,,0.0038871163615021853,-0.005943483365723812,-0.008496215082614778,-0.0052316151974373115,-0.01047503283139617,0.003134942355915049,-0.0029618248122794677,0.0017700638529034585,-0.007791866738290243,-0.014851478908378901,-0.0023841521025746992,-0.004123707488614681,-0.0010752590199754053,0.0035335656299810836,-0.0075784182388425325,-0.007484745309695229,-0.019769516878825777,-0.01107613002116803,-0.008401542700499198,0.0,-0.0035541008742718816,-0.007259751959331595,0.6585108395141157,0.6357208730350776,0.6568571627652338,-0.020195446701057218,2.11,-0.005630003099404868,-0.009389671361502372
3150,2012-07-16,,0.012256173520508451,-0.00127901979986067,-0.029296790411719842,-0.00045946846852040757,-0.00017661796202472768,0.006003704662540965,,0.012311589049988969,-0.011708848633843805,0.0054348580246195155,-0.0029218444233766183,0.0025661511172885287,0.006173016472142079,-0.002981096782725179,-0.02716948836101729,0.0,0.014234934778598163,-0.00512003127228855,-0.008403453102266312,-0.00042544548259237924,-0.029854138133144525,-0.005047654489811704,-0.005970202887573106,-0.031413672855996166,-0.001575920382731466,0.0006803972930575775,-0.0008889935233935553,-0.0015868941236738543,-0.01122551205919653,0.6538085643814834,0.621450418034995,0.6568952661435065,0.016844019375483743,2.05,0.001358249135493761,-0.028436018957346043
3155,2012-07-23,,-0.0014337651822059483,0.002828903216155032,-0.033300031730066904,-0.011555510006960534,-0.014114120765617244,-0.020486936747752593,,-0.010379233741325322,-0.04292850374705115,-0.011744767025715364,-0.00953057238602717,-0.010619963484870376,-0.02053721129805297,-0.03356537093125356,0.015928928396805375,-0.015209005571610534,-0.010955136657290643,-0.009179961524406255,-0.013071882523949863,-0.005298238291864932,0.021791804354313604,-0.025870933453558398,-0.0031205743198794433,0.007827850838762362,-0.021616752883877655,-0.008981731977809937,-0.01594176808204828,-0.005997292967398704,-0.01970442023417851,0.6497140596828087,0.6345404363663265,0.6605722078396524,-0.0313862774167849,2.01,0.00430517200170466,-0.019512195121951237
3160,2012-07-30,,-0.0041003237231987955,-0.004103717226850767,0.0056817164299385325,0.002805334979605778,0.00409652208816369,-0.005860849771983312,,-0.012153046617763619,-0.015604684782816625,0.001922660647382779,-0.015449207391057485,-0.007477742216613681,-0.01406298133047268,0.014482481810936365,-0.02033040830687538,-0.014670158782988163,0.0014824679759088966,-0.0032391842259343884,-0.008097158176053498,-0.011675783672309592,-0.009655445022066944,0.004365187422629813,-0.007041889948465996,0.02529518466856917,-0.01083617459695485,-0.004706138604774424,-0.003791598041587352,-0.02129642708144519,0.00912417237915708,0.6262749256797987,0.6319438322624725,0.639525918304194,0.035328527077870486,1.94,0.017323117707794156,-0.03482587064676612
3165,2012-08-06,,-0.008852577792684335,0.028263889514964946,0.027179067727234996,-0.0013793923441443035,-0.0027943337461737716,0.04233579358355244,,-0.015457015479355296,0.0012821486013256944,0.0032882660943489572,-0.006396371883531482,0.010298978295268046,0.004746650506406214,-0.0036628351614081955,0.005818881612147164,-0.0012133934409905844,0.02612478451606104,-0.008578926040939683,0.0,-0.003957328861513454,-0.023915009625859796,-0.001991871705161463,0.010100857308592781,0.03273284501757767,0.006249941143025239,-0.005159604850176858,-0.000634774880729716,-0.0041072271854437625,0.012070467721418066,0.6517268800504075,0.6552114855248321,0.6764479196401049,0.004998986423043306,1.9,0.003679883596597433,-0.020618556701030966
3170,2012-08-13,,0.0050135712634775675,-0.0025843277172298285,-0.002604518565740399,-0.00044935048949235057,-0.0012130691310671127,-0.004152207180855849,,-0.009091221866327825,-0.011475952991976901,-0.0013568741906647697,0.002099004568779428,0.005726768595409437,0.0,-0.00044901964184485,0.0005406421500320224,-0.010791579362327774,-0.0041065537326774315,-0.0034617493809631084,0.002123089588893512,0.00021626333833468792,-0.0006457725911614975,-0.005104825286414538,-0.0014283430052108859,0.0030815891273914264,0.0015527950310558758,-0.0014333558282261238,-0.004121572350746505,0.001267250792218455,-0.007339493749701553,0.6420671660559909,0.6355136550754255,0.6681214744234818,0.005406574198210334,1.88,0.010661056215665932,-0.010526315789473717
3175,2012-08-20,,-0.011981072225956235,0.018749959144215067,-0.0066280843016955915,0.0030794776220519626,0.006651697503332166,0.032724688463860785,,-0.005282699922467549,-0.006986777432309466,-0.015885696102897806,-0.0020837487353047024,0.01621624005990241,-0.0061351441263909345,-0.008043376405958425,0.010546320713733737,-0.0011953745362085488,0.016449511202454303,0.004697365256182806,-0.004301071078780971,-0.0029634078183883306,-0.003192880530874742,-0.005802004747907263,-0.004189652325731208,-0.014285493057224818,-0.004545455303606616,0.0,-0.004505581874084563,-0.003441416848761647,-0.014492659996995672,0.6245061549438449,0.613433043220662,0.6467472439771702,0.01376638775095751,1.84,0.008521399923434148,-0.02127659574468077
3180,2012-08-27,,-0.0012177163838004157,-0.011029103875588975,0.004215405564208519,-0.006687528596640346,0.0005155534824303754,-0.004693462410117033,,-0.0007032921040478479,0.016740166870401918,0.008290375928813987,0.006752343578134701,0.0015242367613905738,-0.004579975702755257,-0.0024968683381764167,0.0016141297555554157,-0.004790537058564692,-0.002060414973063085,0.045999692706837125,-0.01070667878329945,-0.004303778078189047,-0.01154835190143011,-0.0006449008539416434,-0.011142256224702995,0.004342080493116907,-0.012810850482090963,-0.008204804696472112,0.0018414608272536714,0.0025709733865133533,0.0035712712864026663,0.5775528140382001,0.5944569398678674,0.6320606003540309,0.003607005412531672,1.84,-0.004739549895148798,0.0
3189,2012-09-10,,-0.003637726702276578,-0.024999859955223025,-0.005314673724678198,-0.009597845754158785,0.004062013545741872,-0.007483324734826158,,-0.0064451607829772994,0.0,-0.006498367803764893,-0.007184603845011517,-0.014184160804504908,-0.0014928809786337593,-0.004656142200652913,-0.013740221697756905,0.0023228551093805727,-0.027517528363883992,-0.0033060272816919367,0.0021645517596426966,-0.018545218669602792,-0.0127440680871298,0.0012543387132097905,0.0067845524911562816,-0.014267529289347713,-0.007840342124019961,-0.0023254957159299927,0.005017996817730186,-0.00852062008354626,-0.005668198342793307,0.5644818642988411,0.61328422728469,0.6448112102909218,0.041649075105260946,1.8,0.01898481285905662,-0.021739130434782594
3194,2012-09-17,,-0.001518299742548801,-0.0261785458321655,-0.0033761878723125305,0.0038106646453470727,-0.003992411345781655,-0.02098325296008907,,-0.010274685972188724,0.0006780148434475386,-0.014754470145295406,-0.0025348568345361366,-0.01203025289345061,-0.01805534628590244,-0.00231957894432111,-0.009141016765424559,-0.014380531060917634,-0.02412293570786317,-0.007595165073065124,-0.010162640235673814,-0.009973488789436269,-0.005271387179400122,-0.016771325807927395,-0.030184164029494975,0.0,-0.016631787767851125,-0.00022734939160240497,-0.006171934561254977,-0.012356334195911867,-0.013353121449380945,0.5904779730352179,0.6081059779231848,0.6444534851219859,0.04505786888730001,1.68,0.01912484641673573,-0.06666666666666676
3199,2012-09-24,,-0.0032837142573292066,-0.0010971796325015548,-0.01178886734251372,-0.004292317623201813,-0.0050446339697695075,-0.005345291231977578,,0.0015718757643461423,-0.004689403526495051,0.0002587408354204346,0.005776440319021026,-0.0010284533341735624,0.004322862518896908,-0.0016805575029776865,0.008561544986434022,0.001122562790071946,-0.0023418177789701344,0.0035790663609625017,0.006315833643863122,-0.0016722739933017206,0.014589938104432432,-0.003948142586255532,-0.010638250100722613,0.0025186682238225178,-0.011045735543231627,-0.007321110743295889,-0.0009527517416576536,0.0,-0.006966050088740738,0.5651782658847785,0.6136019395462076,0.6288278160878618,-0.029326123266800286,1.67,-0.003862397135260376,-0.005952380952380931
3204,2012-10-01,,0.015300914184587455,0.014722603267775858,0.019466449719425016,0.013704601699428665,0.004911817633219906,0.0009173906716872793,,0.01841764898284226,0.014123615055221972,0.004781978615289173,-0.0012895081879505943,0.02797324955502911,0.004347815966545543,0.01700416782135017,0.012104327004920146,-0.0034323754403228213,0.0029869738183150307,0.005149182966899701,-0.008602142157561943,0.009909469927446235,-0.0032310146593914624,-0.005387859076078194,-0.009722320063162648,-0.002681186880942543,0.0070367474589523304,0.002621428931262937,0.00803082361045293,-0.006031412935127989,0.015599092925054014,0.5071766904839011,0.5651627052433612,0.573027727500361,-0.006002385750464634,1.68,-0.012919921922364908,0.0059880239520957446
3209,2012-10-08,,0.00443964791517093,-0.004292158708054217,-0.016551626072739745,-0.001707934226654162,-0.0018220934361600216,0.0002876013704087299,,0.0008472977075726362,-0.009708686644176345,-0.0024760120155759013,-0.0006250075644375075,0.001257421424071259,-0.005563101434380324,-0.008700956445449104,-0.0011991848578877251,-0.014639639186406539,-0.0028572538389615154,-0.005379883581066114,-0.008583683082144522,-0.005067981013227696,0.012565198471554795,-0.004784365824850867,-0.009247386732226026,0.0,-0.007547250385168125,-0.0009523824069817,-0.004292821904003263,-0.004756188940141071,-0.00859368563965901,0.5320352145596673,0.5839790327104057,0.5878862674755414,0.028180384808352166,1.61,0.013901054172734906,-0.04166666666666652
3214,2012-10-15,,-0.00518211537546065,0.03508770800911298,0.03585945994274686,0.01094546668651808,0.004526254318643508,0.05496403484278822,,-0.01047903537848116,0.026221457868584874,0.015467971296783345,0.006548694190943616,0.03577371769929916,0.008658199284593548,0.01231210735092425,0.018260629859921274,0.002401277660944112,0.02541882068552659,0.012043524401102568,0.0,0.00799303503372717,0.013951642621105598,0.0031881696269560056,0.015109685069707002,0.01657492952577333,0.006177691184296119,0.00483285316010762,0.006419652468352854,0.0015458176250380262,0.025376623634738582,0.550300907682827,0.6064980878077376,0.6037463273806941,-0.017619449757571015,1.56,-0.022027100906847896,-0.03105590062111807
3219,2012-10-22,,-0.0021105695055347873,0.011652911751477202,0.0167670316563433,-0.0012151160770005331,-0.00016640539719803282,0.015069211811637784,,-0.012345751721102416,0.01753596632704224,0.008329096372187372,0.001332039916703387,-0.006875940167289762,0.001550195443923874,0.01344209788509021,-0.005434996382300161,-0.01601837906235437,-0.0045639118392727385,0.008389690064706024,0.019650688665309834,0.0019108246938484008,0.007093608085745107,-0.005553897467599489,-0.007012355689262506,-0.005235925786918116,0.002252666223907518,0.0011194054284500154,0.0020392290786428457,-0.013767756665705067,0.026053823409081467,0.4959820241037289,0.5472848474963972,0.5656605011746141,0.004184915966431335,1.47,0.00312158245844274,-0.05769230769230771
3227,2012-11-05,,-0.006171892466339979,-0.01015251774146575,-0.0065359313316569745,0.023644407727078764,-0.0011814808344737804,-0.007446585082511392,,-0.011726654989030583,-0.005496926149311521,-0.017569479396591814,-0.004172615131539104,0.006734149933259159,0.0031494455244451824,-0.007615147525531385,-0.003536284588352756,0.01075248431671394,-0.0016872253698273498,-0.003187345621812554,0.0,0.01694525787905321,0.013430778013631461,-0.007771656036186125,-0.012011958415089175,-0.010767154417047009,0.010917029693022773,0.02705707940305957,-0.0032685641001860555,-0.016315446839449632,0.006600722213021992,0.4876673799281145,0.5265772100782062,0.5360604531021325,-0.008731864100783748,1.51,-0.013389483696929716,0.027210884353741527
3232,2012-11-12,,-0.005552428639186036,-0.004241345655326301,0.021334942093528486,-0.001659326536685879,0.006497225843982157,0.013637700355902949,,-0.009422823929970847,0.005430986874209731,0.0019476090674692692,0.004943421928377045,0.009384503918799414,0.0016236496301575976,0.0037567704442766914,-0.0009847017919403234,0.0,0.009632460819714916,0.00877958533046641,-0.011337803997214624,0.007289720099266539,-0.0045794629852879964,0.0008886076693410683,0.01240262284562954,-0.0028818431675106115,-0.008423040366591361,0.001805265037941206,0.009631171162222785,0.005444810876438666,0.014598517546634548,0.5258193493363017,0.5660947971882535,0.5626975089739595,-0.03383388219405503,1.57,-0.024158097981534676,0.039735099337748325
3237,2012-11-19,,0.017127135337038135,0.040570291081649,0.05807766305273976,0.015650895210513882,0.01234995931485594,0.03201811399966337,,0.04380578264773294,0.04041368122274713,0.03421191708209759,0.026950220149913218,0.021236590683060275,0.016638875786731733,0.032461008885935616,0.026815134219153824,0.01743469788212515,0.021013502266008066,0.011122508819416455,0.008888880411783928,0.010672160412710241,-0.011922451437938575,0.010489369676249138,0.023734447247943935,0.021307018052340698,0.008607498054412632,0.024429177562395044,0.012556764643537388,0.012125159962842469,0.03301885478881417,0.5449986506369735,0.5738357478470366,0.5760535646721977,-0.015126389714576693,1.61,-0.014479715826863027,0.02547770700636942
3241,2012-11-26,,-0.014510636847613778,-0.006060547500894797,-0.04729717537775313,-0.000409475624540967,0.003867497454840052,-0.012766686741606526,,-0.0050872332437056356,-0.012992940210659887,-0.0028937589634503436,-0.01074579895382699,0.005236689444130693,0.012841021333501734,-0.007365959689728863,-0.005110521446534344,0.003550245308556299,0.010956003359569033,-0.0076251395375375175,-0.006493448855910744,-0.0018637366692607626,-0.008649055952793194,-0.0035873347659280963,-0.00597944959181651,-0.001340621583492907,-0.006046755856577879,-0.019222415631840573,0.00036503478776328535,-0.0038183433180466464,-0.014501758368356543,0.5386523218676654,0.5562228933113825,0.5662645382351319,0.030507065015348722,1.6,0.036231152273980216,-0.006211180124223614
3246,2012-12-03,,0.001609849386454698,-0.006085309562046004,-0.010739323121277233,0.0037592295192321323,-0.004830766624435379,-0.010123937873194433,,-0.004687547339116027,0.002719060520964378,-0.009132693879960185,-0.015710450527097408,0.005178451972768894,-0.008103845941320853,-0.0019558865384148305,-0.006572278819824362,-0.011138805290961118,-0.02371087919305026,-0.005627663450503695,-0.010846028044850797,0.000833270004385378,-0.0016440984649723767,-0.0147845159566512,-0.013493043423142503,-0.002610801072733704,-0.008396737325156223,0.006075685263663644,0.0030093210325412567,-0.009229649500400283,-0.006365347149569711,0.54297051314492,0.5587746740273508,0.569221952829213,-0.004899915598459259,1.6,0.005102325005628572,0.0
3251,2012-12-10,,0.002472926521862151,-0.006578807443896495,-0.008054315714870364,0.002889927174253293,0.003993844724523132,-0.011955268862096302,,0.007534483113885937,-0.014056303232664491,-0.008991793087472666,0.0013757261654747666,0.0037745874298045212,0.009708241255146577,-0.002708859253154894,-0.005873947045218153,0.004932435161312698,0.00235723543487798,0.003584522323670125,-0.012903213236342914,-0.002508005525926005,-0.007368002575818489,0.0014334734398762095,0.010542378994496948,-0.019762702434658497,-0.0037258597684001193,-0.004650843556295303,0.0024661728504993263,-0.002110985068307869,-0.00741215023499231,0.5164394088961737,0.537304132308781,0.551697691987752,0.009848164253313696,1.59,0.001221444363993518,-0.006249999999999978
