Date,bs_granger
2022-03-07,0.061394380853277836
2022-03-14,0.07492195629552549
2022-03-21,0.047866805411030174
2022-03-28,0.04266389177939646
2022-04-04,0.03954214360041623
2022-04-11,0.045785639958376693
2022-04-25,0.047866805411030174
2022-05-02,0.047866805411030174
2022-05-09,0.047866805411030174
2022-05-16,0.054110301768990635
2022-05-23,0.045785639958376693
2022-05-30,0.06971904266389178
2022-06-06,0.06555671175858481
2022-06-13,0.060353798126951096
2022-06-20,0.08428720083246619
2022-06-27,0.08636836628511967
2022-07-04,0.07492195629552549
2022-07-25,0.08220603537981269
2022-08-01,0.09365244536940687
2022-08-08,0.0967741935483871
2022-08-15,0.09781477627471384
2022-08-22,0.09261186264308012
2022-08-29,0.08324661810613944
2022-09-05,0.08428720083246619
2022-09-12,0.08428720083246619
