,Date,A5G.IR,ABN.AS,ACA.PA,ALPHA.AT,BAMI.MI,BARC.L,BBVA,BCP.LS,BIRG.IR,BKT.MC,BMPS.MI,BNP.PA,BPE.MI,CABK.MC,CBK.DE,DANSKE.CO,DBK.DE,DNB.OL,EBO.DE,ETE.AT,EUROB.AT,GLE.PA,INGA.AS,ISP.MI,JYSK.CO,KBC.BR,MB.MI,NDA-SE.ST,OTP.BD,PEO.WA,PKO.WA,RAW.DE,SAB.MC,SAN.MC,SEB-A.ST,SHB-A.ST,SWED-A.ST,SYDB.CO,TPEIR.AT,UCG.MI,UNI.MC,cor,cor_lw,eig,banks_index,spread,index,spread_ch
3525,2013-07-15,0.018181888206758368,,0.006374934523750042,0.005025142387535597,0.0067793552529786805,0.011759160136731728,0.006016971428249418,0.0,-0.00584807449477831,0.013167262957677561,0.018095270993816692,0.009542982395313482,-0.008325379366152075,0.008667921375214327,0.04725195065722376,0.007920854972050417,0.011054666900338628,0.009584790543543775,0.011770422621774523,-0.011857652721671719,0.0800652829755022,0.013980890355199449,-0.0006773522735018522,0.015091437602930746,0.016702322396439095,0.012596971713648708,0.0013510641421634606,0.0051347783015862625,0.008126937976524973,0.01578955495153833,0.006954115367864722,0.021154854263975897,0.01221126365622438,0.00799019059855488,0.019452467289590603,-0.007630941965909188,0.01455699015836065,0.007556537820141651,-0.011827955673280766,0.009049735452771879,,0.372719018155565,0.056235415071694946,0.49058684078597625,0.010094976405232714,5.37,0.024396133941146925,-0.02717391304347816
3530,2013-07-22,-0.05454557708910002,,0.007028657562629936,-0.022222208726735193,0.0015149996436081281,0.012499957345754042,0.015293976985768287,0.0666672114700626,-0.011976188103743901,0.019167580325078815,-0.005509679553257096,0.016666672010809735,0.017197666410443846,0.0026758389263863425,0.0036816604857039525,-0.002890129218064974,0.013675264201393311,0.0025798548109132735,-0.03406443492822242,-0.003846277958825417,0.06765682242130189,0.015027134564235656,0.012279371804671868,0.017074989404799235,0.0033417636522954375,-0.014020861192417411,0.002218992679451137,-0.0067157063480592916,0.005476247417616209,0.004402398749256964,0.005436339246598365,-0.011546148127302147,0.0,0.004201673815645179,0.0,-0.0003448014829694479,-0.012203053253394214,-0.0016181468949892919,0.026200838696334383,0.024896293948068804,,0.3479019301774189,0.048638569803400526,0.4971052368287222,0.03276167947959774,5.2,0.011974996278595329,-0.03165735567970207
3535,2013-07-29,0.017857038467291808,,-0.014291730440871286,0.036781639936777744,-0.03784840781510612,-0.03467122304496861,-0.003181419128986618,-0.01052732214635621,-0.005681627372661979,-0.0030137818918023473,-0.04640579000206202,0.001453932807699676,-0.05275847206363027,-0.014260510737425736,-0.011295026785294815,0.0,-0.006364613414924225,0.0,0.018206311779517037,-0.007721915075388219,-0.00491806191746702,0.002956231553254529,0.006845478937148153,-0.002861235487685687,0.00957523896655088,-0.019960891605258158,-0.037227035664262775,-0.009035992740543786,-0.0414279517947691,-0.0031054139387274304,0.0027623647480421454,0.003036760175034958,-0.01657121669527095,0.0001832507744570222,0.0,-0.0033783485865135354,-0.002559293649991634,0.004761975600818369,0.02105259234346013,-0.022417184779759514,,0.3547329008483621,0.04936755187964956,0.4836698911739776,0.00847457627118664,5.08,-0.001099955240885464,-0.023076923076923106
3540,2013-08-05,-0.01694905573253458,,0.024705832517508908,0.019522799535409474,0.015345082759470996,0.00017518581875486383,-0.008307393770732974,0.0,-0.016483560955181442,-0.0025697457071685026,-0.01179939572166222,0.0029439140324665214,0.01202212479317799,0.0,-0.01566890961494327,0.009708755104088418,-0.007681048832702597,-0.0025380820637868062,0.006498827005694929,0.0,0.003300349710612771,0.010864849882717742,0.0016383398997219523,-0.01118867598761264,-0.006262176435915312,0.009541165834923815,-0.006619708236780819,-0.0017680281225943562,-0.01136367424001461,0.015766988650893987,-0.007692189913420133,-0.003017972945607905,0.006836832701851536,-0.007934897538462327,-0.0006876334765755221,0.0006596909617702096,0.0018775417289547125,0.01490185489512208,-0.028037390909692594,-0.008567313454432735,,0.3565518252310334,0.048119625443722704,0.4664974526105156,0.01754485578014986,4.92,0.01668501944124534,-0.03149606299212604
3545,2013-08-12,0.07462686245430095,,0.008194624055340771,0.04040409696718261,0.019792852758189206,-0.00731447978027866,-0.010989109352576909,0.0,0.019704486455382808,0.024937286873205844,0.014563018817464135,0.0037176214036758193,0.029325592714420923,0.0072318412478880045,0.023064293316952256,-0.010489546700964136,0.004392334408190424,0.003964220945494867,0.009970723706574258,0.1577060954711076,0.05426356185195358,-0.003917178744216487,0.01468563486072827,-0.00334674510780153,-0.0019120732834000398,0.012078682871164093,0.00190504740002706,-0.004733816455902429,0.007570663918759601,0.029069701415973537,0.0,0.020816120950061023,-0.0111338344112335,-0.0012346360833019876,-0.0013597904284680107,-0.0009769153752641202,-0.0018701610175663186,0.0160549657828859,-0.026315795312298218,0.017391341749664502,,0.37911510269641535,0.0500526006694363,0.4104424231661541,0.024440600412923397,4.88,0.0041684083030806285,-0.008130081300813052
3550,2013-08-19,-0.014084560522913181,,-0.02709482608942304,-0.035849064942794606,-0.045337851584174915,0.002256327186869189,-0.03128047259137612,-0.02803759681304041,0.0,-0.052140257069648865,-0.000851069644480229,-0.02229410205866056,-0.04824535402809049,-0.04982649985309817,-0.009220955056075564,-0.000848479401669433,-0.010538564267315254,-0.00797619769317115,-0.010760799522562814,-0.06031750863487573,-0.07320632985800046,-0.02575136496586017,-0.012210979968100277,-0.041353356543726294,0.022255702606309047,-0.028060710302476477,-0.039631404237648216,-0.009518321526874707,0.11362061436816528,-0.014052638110395033,0.002051444234163924,0.0003840205978495881,-0.05512232457121702,-0.02852230568383962,-0.0041179798617348995,-0.005597755828934181,-0.011771913612424578,0.00916793519205239,-0.055045830579252164,-0.052279348976586926,,0.3811852842234752,0.04753618766513095,0.33509897813804446,-0.005065635383190825,4.79,0.0017323618195315138,-0.018442622950819665
3555,2013-08-26,-0.028169188851662752,,-0.015060773796094273,-0.009979878936985043,-0.04226628121056164,0.0,-0.020527686847139903,-0.019418010992740098,0.0,-0.0166932613045897,-0.03369804864061621,-0.014627030674582375,-0.04578087540927367,-0.008843417804913378,0.013711067901988061,-0.005993282593288796,-0.002354949607273449,-0.008704515498935583,-0.0017589700303999312,-0.016393462903993794,0.01880875719909647,-0.014042168599223581,-0.013093234840211299,-0.03326948091763138,-0.0015116867135958056,-0.019858096115775825,-0.03423290876352558,-0.015863274995731924,-0.003686636474823146,0.010638539637964017,-0.011636748619312964,-0.005720399440565571,0.0037257480340193716,-0.007943684346581548,-0.012667002925381698,-0.009265601034120219,-0.014039590156984416,0.008778303067372706,0.0,-0.034964891537106024,,0.3755326226863123,0.05054724960339643,0.3332974229586924,-0.012153728238256889,4.88,-0.005481752436093723,0.018789144050104456
3560,2013-09-02,-0.02857153861062045,,0.02079758332915338,0.009842590636439663,0.022304854807865926,0.008293420452270883,0.0,0.031250328500244784,0.013574779786923896,0.030133175234478227,0.010978944287965975,0.03237376629921407,0.04739787710145582,0.02135240485642842,0.011141499420965983,0.015929259736459978,0.019536010513487412,0.018421273632425406,0.016557733091675075,-0.02614376619714065,0.0,0.03185846188273045,0.028362833699349332,0.03434340157812943,0.007677589112028871,0.02659266018429074,0.022099595106249703,0.014905957684340887,0.016749292524982806,-0.004597753563054474,0.0005221653198783649,-0.00038011030462092865,0.020642792645476638,0.020037402071196198,0.01763396700279407,0.012658209974541368,0.018000147915791853,0.0022026320442547487,-0.009009049039127026,0.02711577944732224,,0.40014935473603425,0.043608895531843946,0.2963470963753403,-0.010529816005320325,4.92,-0.018865447812579927,0.008196721311475308
3565,2013-09-09,0.027777683053650915,,0.01720615398735692,0.08986611939276834,0.021355699584691967,0.008585777133170991,0.01197611785142505,0.0,0.017315906210717102,0.016356122888360636,-0.028214673745522112,-0.004523625436126499,0.01897021225051021,0.0031090708541436918,0.0035203440039708322,0.008703315944989631,0.0019193683067784129,0.006795376485866367,0.0,0.07744103667742008,0.056726089588769346,0.017092718903469528,0.012606914663996216,0.02148457826856265,0.009056683967427537,0.028966537372615786,0.03599809906310969,0.0018927538375510533,-0.013141936764392459,0.021406811093900746,0.017887551932415757,-0.0030512045924360187,0.002225873709248649,-0.0037753213451673373,0.0021459734578539447,-0.0017477421585539998,0.0013124408672737786,0.01102953170591281,0.11764717134746117,0.031050216463353486,,0.38945319288494173,0.05787390855729852,0.312704316238591,0.021787834658899996,4.87,0.023174132148743087,-0.010162601626016232
3570,2013-09-16,0.02564100190229368,,0.020073515040041956,-0.017482574757467617,0.005366682367198283,0.012599224442225943,0.006616149135235894,0.01030903839234476,0.009302349973871138,0.002615507711550391,-0.005755342686109222,0.0105872636783082,0.007148900655051138,-0.003516862169279933,0.015183702116193132,0.03522357286200206,0.006878863833111426,-0.010416712978900677,0.032340878254258465,-0.015822804370608234,0.001602573597731194,0.016440207230149273,0.022565326071222636,0.009913209186225291,0.004829092610271868,0.007556582185228811,0.012913665434582944,-0.00502848056662708,0.013392009622062107,0.005263106629334269,0.003962882622416952,-0.04341020551047359,0.033907420574148084,0.004162506800302834,-0.007735307458693663,0.002808893375911392,-0.0038537798737211526,0.01517359255390871,0.023622053516740626,0.018415255561153865,,0.3920137824253112,0.057925059019652524,0.3093690981962453,0.0272433262073124,4.81,0.02219174598108431,-0.012320328542094527
3575,2013-09-23,-0.033333511637560265,,-0.01426856023054357,0.018148809267807486,0.0008533765336975474,-0.025964590582643887,0.0,-0.020407518559469318,-0.02283094481445591,-0.0012221381718132696,0.01641720906698607,0.0013791726243437274,0.001768168088088773,-0.017407041549732494,0.002946520252627316,-0.016025812109537796,-0.0033936403079817268,-0.014856462077609156,-0.0108539144588512,0.0,0.0032894932325746584,-0.012137332138842494,-0.019990592806376606,0.0005920176180622683,-0.010039368217012457,-0.006254877484142551,0.01254819487207759,-0.01574297819069792,-0.0035005661813163336,-0.017514174607415334,-0.004155077899135606,-0.006382489076437903,-0.014744661066272147,-0.010063748221406987,-0.011887936998915105,-0.005915001846145684,-0.01588322910395823,-0.012969192570042365,0.0,0.001233976616424881,,0.3629204756889861,0.06949700842979953,0.25684168433421434,-0.006296691568836721,4.68,0.004636084039451482,-0.027027027027026973
3580,2013-09-30,-0.07608699747442083,,-0.015341741572459489,-0.012173919183687931,-0.027409390165757608,-0.0011284460552313247,0.0,0.010525881786223046,-0.0232557057610554,0.0020156658385435122,-0.0019474330575772747,-0.017488761487935878,-0.03193411852907091,-0.011879677335325023,-0.019019997228909125,-0.019008222245890383,-0.006003824553571624,-0.019860440680028346,-0.003196210951312173,0.0,-0.12544169873600153,-0.009013732301451527,-0.009136177902972165,-0.035420679467572436,0.0029302849425940636,-0.006021614121241248,-0.023674407632742978,-0.008317413756071423,-0.0013774465812332881,-0.01923076123101297,-0.0050955137596099265,0.004928165002062279,0.005402671382006341,-0.008878996591113242,-0.010893236083201252,-0.013635017168798669,0.005372873596499517,0.0041900062671564875,-0.007936543782423477,-0.012573239890468546,,0.37262794241267316,0.06241964106579276,0.2735227179295008,-0.018419074213296138,4.91,-0.009547754946006903,0.04914529914529919
3585,2013-10-07,-0.0011625770652340384,,0.0005904992445224799,0.030508509343752044,0.036776210199762405,0.004422141930821244,-0.004288178389971753,0.01010059475377223,0.031249918811768085,0.027147995690487647,0.06255748141019168,-0.0011737119846415567,0.023140552779818302,-0.0008602648736775187,-0.019144048170234407,-0.01631347947292594,-0.01630578107146552,-0.004284841249498128,-0.0037945409006382436,0.08841465188912756,0.009615360532188477,0.008992845435761954,-0.021432202341513107,0.015412101411742762,0.0,-0.0023680804816540446,0.005080347220689063,-0.000653206861259914,-0.013223216368503876,-0.009006559963394833,-0.004806419366522374,-0.022494792260475904,-0.004232497766068266,0.0003161011688719295,0.0021128127315712675,-0.0032620469617593573,0.0025658604403233642,-0.004720430732004788,0.030075227291204154,0.026768675647080853,,0.3583371437038636,0.28467717397680686,0.3411688853236366,0.02368838557907993,4.72,-0.006490758873862967,-0.0386965376782078
3590,2013-10-14,0.02127678316999493,,-0.004232090382974341,-0.017377531967120885,0.04558405878455907,-0.0041366138471969904,0.00577588665024753,0.03809623022183706,-0.012820546697874358,-0.00980374261400363,0.02709675218539309,0.005617925535533308,0.019455206217784626,-0.014944909140995999,-0.0006514431359256889,-0.012195118626657453,0.00662624267834655,0.007470655127343573,-0.014145347170913869,0.0391061088829876,0.03180216053442386,0.0022171598690343686,-0.0011180076635879388,-0.004501726176532217,-0.009272030129655384,0.004038464236236994,0.015535547936526228,-0.0038486401211452748,-0.021788977611854277,0.02072546990221924,-0.004614023960265334,-0.007991805686008102,0.008956710831891757,0.011189158614052452,0.0013697833893322464,-0.009219753457956337,-0.0006347438874391154,0.0,0.034482740575829895,0.001841683084572443,,0.3665790291983511,0.2777269322469441,0.34246124902779734,0.026132962804617188,4.53,0.006080419379565161,-0.040254237288135486
3595,2013-10-21,0.09285705345029949,,0.0006565274356482576,0.05740170400638234,0.019661119118264736,-0.01115689651035523,-0.007042140596104529,0.009260073120844092,-0.011450343263882279,0.0024611677417918365,-0.012043010215903927,-0.009760824977316562,0.01918980765738021,0.011603179455888402,-0.004463473889303127,-0.00644118586430853,-0.014828858695289715,0.010864017063165532,0.0022463123362768123,0.08108102212415114,0.05537450813728051,-0.01800855802999457,-0.01037026444564837,0.004407969154955227,0.006010125777336395,-0.01575210882363709,0.00944151775473645,-0.007975331169945865,0.01938428612152454,0.028061412305653066,0.01465278881717369,-0.002565054816472956,-0.0021276187942360636,-0.003985834263137811,-0.0006686565184118587,0.002104482280808506,0.010545723356457426,0.004999850967620567,0.06918230039506201,0.0017792392835813686,,0.36287296446967754,0.23502963022611648,0.31985758635364536,0.019634394041976977,4.35,0.024110328297202166,-0.039735099337748436
3600,2013-10-28,-0.09090909090909094,,-0.026446760071727304,0.0,-0.018413601494271514,-0.017357248867708397,-0.017485169090625363,0.028846379984563297,-0.02661597221098555,-0.021179627788850408,0.020715590235759862,-0.011996035827925966,-0.006442569364281225,-0.007739716347884729,-0.013827741994317022,-0.011773935387149659,-0.005126669851883037,-0.006616384149723986,-0.0039038392664961785,0.0,0.0,-0.018826441009713202,-0.01015502036864746,-0.02333303605730075,-0.011695790882049306,0.003017116644403073,0.03317567094579421,0.009036388890952152,-0.027777800891621185,0.015889448953411822,0.021170595381543977,0.03611644469783881,-0.02755321848576886,-0.028024542773696703,0.0006354430865680438,0.01626864490818769,-0.006466837100114753,0.007371116944941081,0.0,-0.020754748225975117,,0.37068070009050136,0.13747614130711883,0.3032934025998545,-0.020992951271835758,4.38,0.006717468944530847,0.006896551724137945
3605,2013-11-04,0.06249993731491599,,-0.011572927578277103,-0.016641478346865024,-0.0055709844432279,-0.004486847033739583,0.005199683389378151,0.010018386318946249,0.03906253440985963,-0.004880061917611367,0.011989382246512914,-0.003139513705794683,0.005713861242907514,-0.004941368697955473,-0.0047630255362866025,-0.009266526101812778,-0.012133125170907144,0.011395974265099085,0.041119908380935266,-0.019093270929378292,-0.04398834241809013,-0.004685438194649283,0.012805767404884483,0.001092928755846767,0.00522705934359502,-0.005169495086578935,-0.0037791522282497603,-0.005385925048836171,-0.02897345096968751,-0.0018134236974951534,0.00195856250755555,0.016621005982888404,-0.0036762047022166344,0.003392828552542415,-0.0019118564137519112,0.0027202987401648837,-0.002366968186756857,0.004326576495989887,0.00671135471113371,0.0108108108108107,,0.35967042199873905,0.1261010803385484,0.296516290615496,0.0023477852559086188,4.41,0.004614795378258263,0.006849315068493178
3610,2013-11-11,0.07563026569935727,,-0.002303197772423715,0.013931964228010463,0.016346978933287515,0.009204575655217928,0.011524689208480376,0.01876655974071184,0.0037594768893152164,0.0019982460963852144,0.011251158964179941,0.008474428888913366,0.004376316504058897,0.0005322807726348966,-0.0038368642242991857,0.0023698971240575517,0.00028783785542429996,0.006666670418873144,0.0011722927338131406,-0.006928476076658252,-0.01159402923203956,0.005150806473139369,-0.001037222242273983,0.017623796325108243,-0.008692794272554982,0.01365926131644768,0.011182174372151632,0.0012294308797025089,-0.00332217372307797,0.0,0.0,-0.007208873080235434,0.00378783526421711,0.0076455496375922305,0.0128864003122231,0.0030112604301391066,0.001198964729659302,-0.002512376706128472,0.0,0.012048224493956594,,0.34985588628821834,0.11926160377473008,0.2872513665623341,-0.0006766604205704629,4.34,0.0026382137778164783,-0.015873015873015928
3615,2013-11-18,0.034482724274331966,,0.014787753009843696,-0.006259801368702966,0.06114556460250098,0.00781711278063213,0.009699866945367397,0.009008643212425449,0.011152514876487496,0.029108479945027632,0.005029711332037667,0.004955994025447774,0.03463528286384698,-0.0025914206808179685,0.01815619823518766,0.005681852718735003,0.007674971291399713,0.014084446254664096,0.01611307547296459,-0.02398073850629534,0.008620595362040406,0.00590738143224101,0.0035493763186345006,0.030606365943719016,0.00985213792750339,0.012317840018305493,0.02936381657265974,0.0160495301795609,-0.0020004621946422274,0.015789293742642707,0.017195391727180764,0.004807917740857537,0.001097732831487841,0.014871991463290213,0.010158761448295639,0.011250860978780697,0.008211127966894827,0.0037975998940413813,0.021739136411360382,0.032258166898854634,,0.33298585897995725,0.09977743745907547,0.2671641108948149,-0.004375227876451948,4.34,-0.0005572783203240395,0.0
3620,2013-11-25,-0.026548647682811954,,-0.0005638262708526076,0.04687497140587227,-0.04194747206385663,0.008367284951879439,-0.005208708989117294,-0.005240410096578718,0.007518817040546244,0.0011232773309401978,-0.07517722958888329,0.00475593046277778,0.004276576366339047,-0.008779091539156125,0.014577263954173691,0.001631174728424778,0.016403107310845266,0.0,0.0023567374456192614,0.009216477678379631,-0.026548679804976993,0.022802940048763043,-0.002303244486499878,0.0,-0.007736257685228121,0.01460952888652356,-0.00810374626503274,0.005438094735734866,-0.002964599433594395,-0.0015640089882161812,0.009638603191889139,0.015553334424164511,0.005509834271275604,0.0018669594549773905,0.00828024222125645,0.011932143380052995,0.0065827665923974266,0.004515927517078744,0.034964924264640596,-0.003788006899584029,,0.3016875756794391,0.08825810296221892,0.2484343600450206,-0.002354172116139197,4.27,0.0019204164743131802,-0.016129032258064613
3625,2013-12-02,0.040650286856725115,,0.0005417494244583931,0.0,-0.01789538220245368,-0.00533669667566905,-0.011774757703475247,0.05069087434731645,-0.03146823998646342,0.0032248306672404414,-0.01070671129263423,-0.0028958268831819067,-0.014914488828928318,-0.011546745506188505,-0.005027455544713733,-0.007211696053919803,-0.003662970715123337,0.008302509597851504,-0.011374494959811576,0.0,-0.011570247589534621,-0.003779399560617902,-0.0020923334882291256,-0.007865026548209197,-0.00572776577849865,-0.007857023513705874,-0.011119999418130244,-0.009439704956359152,0.0022277028135453403,-0.028404616333000066,-0.0182260340692334,-0.016378444360937383,-0.001581329592232672,-0.00962880752398021,0.007537712864594814,-0.0026243635756385553,0.003582033101781734,-0.0006476395807746282,0.01851852285543143,-0.01029949977441258,,0.28830696320659743,0.08058295589662093,0.2468236267822769,0.0143681174619823,3.85,0.006708244208165182,-0.0983606557377048
3630,2013-12-09,0.017094001619880395,,0.0007713892366996156,-0.008333263385740697,0.02135487866138419,0.0007530060831908436,0.0025971063576428755,0.04642629406796317,0.0,0.03143677980248771,0.04907973639922125,0.007169875401949799,0.01202998775822528,0.010872501023416747,0.022933596619336916,-0.004091651755379289,0.002351644974643241,0.005769306413523356,0.008113491898521286,0.03529405374770245,-0.017921102964987945,0.005813883364227168,0.006179087433096697,0.00472827388077568,0.009653134442539457,0.004490586668577823,0.00907585819543022,0.013439217713760332,-0.01292595419489051,-0.004913875315250338,0.0,-0.01344498994504173,0.011312672399805379,0.009476552839816632,0.013333179459963818,0.009455998661865639,0.009627121415410222,-0.008391566389500227,0.026845588595390657,0.01166180873008682,,0.3134143623522636,0.07717201657604171,0.2568763930860278,-0.03179280397022333,3.79,-0.026838600946368252,-0.01558441558441559
3635,2013-12-16,-0.03508768669968432,,0.011966028702096843,0.017123276911098495,0.030873530800011206,0.014316862502300465,0.017652237927801906,0.023077210601906373,-0.003802291622843512,0.014258040465007227,0.0042425122068801,0.015633816100026454,0.034321247997382676,0.01862285193916513,0.04080686787778243,0.008375207184996958,0.015846638030469817,0.011494151661314511,0.02672000898082394,-0.01882361370976171,-0.005703455764151766,0.018501839661139385,0.03502909951469446,0.04171672088449685,0.009440937543046646,0.013777001077662332,0.015833182653826938,0.008673907230802635,0.027651971254821106,0.0008422675434276439,0.006113210719375095,0.0014128536557918014,0.010789148710431018,0.022516435519341016,0.0103293579458974,0.006581075019039151,0.016969925348902626,-0.006588634217335576,0.006756787356705374,0.04980076480363138,,0.3235218929838763,0.0797242096594449,0.26230132220688096,-0.011426130599604845,3.69,-0.02246693078448503,-0.02638522427440637
3640,2013-12-23,-0.008620764072280962,,0.002960534335239906,-0.0016920199927085156,0.011678815785640229,0.017905774995165658,0.009243404331395144,0.05490443443065951,0.0,0.015353622349827623,0.043067853744754636,0.01622606129497539,-0.009489187132943111,0.009054643227549564,0.008845490347429097,0.004850461205391232,0.011323311878011166,0.014911516284944693,0.014388772776550152,-0.0461165409442702,-0.03118910393588914,0.014794129079704899,0.022044239827953005,0.002252067001894842,0.0056577192156781475,0.015049746813962317,-0.007861593012784995,0.010669881820300153,-0.009999869857774346,0.002244779727271773,-0.013432746059733547,0.0055422077664759595,0.0071154432236701926,0.005963243768454252,0.010234646385277824,0.015195750452470902,0.006745499649975173,0.007812235382854249,-0.020547864518874026,0.006585264722086537,,0.3340338391187318,0.08247722008495072,0.26300110666340865,0.03483661895760193,3.6,0.03738011637837069,-0.024390243902438935
3645,2013-12-30,0.0,,0.010669823391701083,-0.021806864380728985,-0.0021475595168377604,0.005190828059909114,0.0008099258269618215,-0.07772270975609596,-0.0192308889473799,0.0005961936508098731,0.013872815177251363,0.0010633916862488046,0.010189293657254739,0.0021197660514573613,0.0034275328401156546,0.0008045229530480036,0.0011550976913561328,-0.00913240065003984,-0.009201055475882125,-0.027295231513339124,0.0284630065738809,0.002261418343074695,-0.0044664966963046115,-0.0022246358892347162,0.015625049220952647,-0.0070311331455068515,0.0,0.0075580168332738396,0.010100877316387535,-0.003331562430138768,-0.0020254382480011657,-0.0060029907461675025,0.007446722823603036,-0.0016894710265786816,0.0023641461567980304,-0.004097284806592105,-0.0033039132125510795,0.009110114643971157,0.0,-0.0037038289684820924,,0.33244290964693785,0.07941974707520968,0.257261222478436,0.010125260960333948,3.56,0.019883669121342207,-0.011111111111111072
3650,2014-01-06,0.01739128833077852,,0.014397923365486287,0.0,0.031316780604630834,0.017042126280375935,0.017766499345383435,0.0011387595731877642,0.02371547979887101,0.04448037431637575,0.021505414013157198,0.001616351420156148,0.007178717615271557,0.02488092980813361,0.037217556999902035,0.02012890831105918,0.003342963166545365,0.0009200154403117278,0.0,0.0,0.0,0.009316296737796659,-0.010312435420406385,0.010502796520361901,0.0034566693299316054,0.0075546381596307555,0.024294662457768235,0.0,-0.00666825595675391,0.0,0.0,0.0062572969966920855,0.03956644556720512,0.011698973395736889,0.0,0.0,0.0,-0.004936561181408172,0.0,0.03311867731393381,,0.33979885796201803,0.07055397033136176,0.25703898965215805,0.006096930867004247,3.52,-0.0020136796510999977,-0.011235955056179803
3655,2014-01-13,0.08088249661801372,,0.025950320856990006,-0.00949791670904443,0.03283770860441182,0.028561281192063914,0.001565225171610951,0.003133343360699037,0.046666606450256554,-0.0037486738720199364,0.0016574164630789312,0.010286014714071756,0.016741685949063667,0.01339301535636328,0.05512734141954234,0.00854021305884678,0.04696625943321453,0.027778024354152553,0.04249994614978747,-0.0023923686339837325,-0.030448763698159742,0.021477468430583402,0.007129187893635258,0.010989045774579376,0.001631289894246768,0.025873463818766762,0.012472420408624396,0.0,0.016639949948919597,0.01327691293360167,0.00887503807377632,-0.005613712848217656,0.050246667881022944,0.00799409009350871,0.004697462989215806,0.013880128314281537,0.011653734025290685,0.0006761826880388178,-0.01136361595035007,0.01865991315362736,,0.34459099865511905,0.07489833857976846,0.2505764245680708,0.05459120788824978,3.53,0.010577778631967183,0.0028409090909089496
3660,2014-01-20,-0.02666664270257446,,-0.00773695838831967,-0.03257792702387741,-0.030593794647932993,-0.020097242873853838,0.0,-0.007435138402503982,0.00668891947489314,-0.0023189387197943834,-0.019733417134834674,-0.0019058923170840458,-0.02204056648013175,-0.0011365197595389898,-0.04466599415906525,-0.007627762333494381,-0.0541433884783441,-0.009751629686056917,-0.023343499062701056,-0.031784944836082074,-0.03436432020889524,-0.010033508377865874,-0.010138189661741515,-0.005107290401305753,-0.015763354474142566,-0.006412940284798219,-0.02491101040678101,0.007692315335698474,0.0031690320400730165,-0.0019443930833645817,0.020667422441682515,-0.03047611509143966,-0.010441644912815629,-0.0008938315291845411,-0.001741987818851487,0.0033909281865140972,-0.007084526767421551,-0.003984201206178373,-0.027173965712069093,-0.007563026069891787,,0.35043314973188966,0.18891008801884226,0.30688881315623906,-0.0025322619917214073,3.51,0.01473256036167614,-0.005665722379603388
3665,2014-01-27,-0.044117609577909445,,-0.002299889578295633,-0.007739993556502012,-0.14917492248773434,-0.010652056388322118,-0.015100760372971811,-0.03169018537861579,-0.04545448475690661,0.004852551367629854,-0.04284911384616241,0.005822978722429095,-0.07892975635029209,0.0028503553613266064,-0.021080932298795818,-0.02349255369793457,-0.004755833452926295,-0.01278527695656606,-0.03209756276172804,-0.06267021073926571,-0.037475399921922836,0.0003503911145281702,-0.007349257904870621,0.007768169926048563,-0.0402042903000861,-0.004699126034539924,-0.003753501028475381,-0.010532142491312402,-0.022988511518716614,-0.0259954734987623,-0.009876652783561202,-0.011573983983835356,0.010838244646678596,-0.011677404170361783,-0.0035354456798658562,0.0015736924132858654,0.0027979283587893367,-0.02275771956690309,-0.02352936975577269,-0.00448016632902748,,0.38131843113522124,0.22550674345969812,0.3427008656308415,-0.04374359224722946,3.73,-0.031988732978691425,0.06267806267806275
3670,2014-02-03,0.0,,-0.02933828028079488,0.013432851301430127,-0.06985878139507429,-0.02495413047637729,-0.0436610110210538,-0.025903505274970318,-0.01016951848337,-0.01764158578884767,-0.02013039176857867,-0.029590759242104747,-0.0691375265644768,-0.024395616532070674,-0.02811868370775683,-0.010416894300106394,-0.01866812082230751,0.0,-0.040968685141613226,0.039513672890129525,0.05360830797145599,-0.026140658867873756,-0.02103687393073106,-0.028855911383860344,-0.014492652922475702,-0.03249337552258169,-0.03154800078707731,-0.006841352512615306,-0.016509473189041834,-0.006211180124223614,-0.00490222562317344,-0.004397472432428939,-0.020063748776224966,-0.02948435445898956,-0.007092365886004592,-0.010269655789756915,-0.01401062159206068,-0.004975239735948933,0.046242837948674564,-0.03942631832465038,,0.3855967133170522,0.25673484040463285,0.3478878982263756,-0.021800173584520355,3.72,-0.007576291592769402,-0.002680965147452974
3675,2014-02-10,0.04511259144383062,,-0.00532174379280137,-0.012802179427102933,0.006314162958958702,0.012145870761871347,-0.018638605948744558,0.0,-0.013244947768973114,-0.005626931196359597,0.022727267853163813,-0.00840201300615051,-0.010675919216380114,-0.004623583628668437,0.0050327999014248,0.019216565021551002,-0.008750923937257182,-0.010989095569611806,0.005733592032320489,0.010695176375395521,0.001890211436827549,0.0006834439815621707,-0.005931866533567587,-0.006679375441464908,0.014858391244845226,0.0016618341466327902,-0.003558589524199074,0.010882103778609986,-0.002341811358859358,-0.001344131868364462,-0.008809405604187304,-0.03666680923049204,-0.0035229877263044385,-0.01633580141398805,0.0,0.004722985579320715,0.0023175991967583354,0.016609078468138305,0.010362674948401818,-0.0043934661145144105,,0.3984421161463015,0.27621264401004725,0.3632160521211672,0.03465553235908159,3.57,0.010551218089317693,-0.040322580645161366
